Qurter,Data,Day_of_sale,Day_of_week,Category,ID,Earnings,Downloads
Q2,April-17,04/24/2017,Monday,subscription,534107557,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,534107677,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,493134187,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,493134382,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,538992079,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,538992985,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,542900992,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,542901457,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,542901517,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,496159978,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,542901538,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,503859028,0.33,1
Q2,April-17,04/24/2017,Monday,onDemand,487784782,2.48,1
Q2,April-17,04/24/2017,Monday,subscription,549812473,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,563357896,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,577950154,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,580526335,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,582888730,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,588827786,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,590436458,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,590436539,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,590436617,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,600457592,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,604613906,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,605371448,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,607524872,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,610835603,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,612154364,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,614084669,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,627042188,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,493134121,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,505699156,0.33,1
Q2,April-17,04/24/2017,Monday,subscription,535074793,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,542901517,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,564086428,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,565305874,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,576564997,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,594756257,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,600425189,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,605362244,0.33,1
Q2,April-17,04/21/2017,Fraiday,subscription,485515330,0.33,1
Q2,April-17,04/24/2017,Monday,single&other,524458081,0.77,1
Q2,April-17,04/24/2017,Monday,single&other,497764720,0.63,1
Q2,April-17,04/25/2017,Tuesday,subscription,508655170,1.98,6
Q2,April-17,04/25/2017,Tuesday,subscription,485515309,1.32,4
Q2,April-17,04/25/2017,Tuesday,subscription,485515438,0.99,3
Q2,April-17,04/25/2017,Tuesday,subscription,612154364,0.66,2
Q2,April-17,04/25/2017,Tuesday,subscription,496159978,0.66,2
Q2,April-17,04/25/2017,Tuesday,subscription,542901520,0.66,2
Q2,April-17,04/25/2017,Tuesday,subscription,577446883,0.66,2
Q2,April-17,04/25/2017,Tuesday,subscription,492515026,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,511329403,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,520206040,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,524458558,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,526216963,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,529765282,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,530260396,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,532396561,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,493134190,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,542901589,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,549069613,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,549069637,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,568224889,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,538990801,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,485515309,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,497764720,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,505188925,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,507372220,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,508655170,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,525270316,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,533546932,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,533547001,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,536508700,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,497183392,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,538992241,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,541710109,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,572415298,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,572415346,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,572553661,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,590436443,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,595651778,0.33,1
Q2,April-17,04/22/2017,Saturday,subscription,614084255,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,574490620,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,495922810,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,575239018,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,577446868,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,465449210,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,577950292,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,583521763,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,588828083,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,594829694,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,601790279,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,603749771,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,604613906,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,605371439,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,609510398,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,497764735,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,614708195,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,499579681,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,507990331,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,508654753,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,508654774,0.33,1
Q2,April-17,04/25/2017,Tuesday,subscription,508654987,0.33,1
Q2,April-17,04/26/2017,Wednesday,enhanced,493134184,16.99,1
Q2,April-17,04/26/2017,Wednesday,subscription,493134331,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,495922810,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,496159978,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,496605694,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,496605874,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,628414661,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,628414712,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,629034746,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,629034800,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,485515525,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,538990813,0.33,1
Q2,April-17,04/19/2017,Wednesday,onDemand,526216912,2.48,1
Q2,April-17,04/19/2017,Wednesday,onDemand,529734829,2.48,1
Q2,April-17,04/19/2017,Wednesday,onDemand,532396579,2.48,1
Q2,April-17,04/19/2017,Wednesday,onDemand,534107476,2.48,1
Q2,April-17,04/19/2017,Wednesday,onDemand,618586595,2.48,1
Q2,April-17,04/26/2017,Wednesday,onDemand,489641977,2.48,1
Q2,April-17,04/26/2017,Wednesday,onDemand,495922810,2.48,1
Q2,April-17,04/26/2017,Wednesday,onDemand,507372115,2.48,1
Q2,April-17,04/26/2017,Wednesday,onDemand,508654753,2.48,1
Q2,April-17,04/26/2017,Wednesday,onDemand,586340030,2.48,1
Q2,April-17,04/25/2017,Tuesday,onDemand,590436557,2.48,1
Q2,April-17,04/25/2017,Tuesday,onDemand,583521763,2.48,1
Q2,April-17,04/25/2017,Tuesday,onDemand,532396561,2.48,1
Q2,April-17,04/26/2017,Wednesday,subscription,508654753,1.32,4
Q2,April-17,04/26/2017,Wednesday,subscription,553607842,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,500116654,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,500116759,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,503859127,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,503859157,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,482079316,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,508655170,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,508655221,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,509204695,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,509926171,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,509926300,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,519425065,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,524458528,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,524458543,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,524458558,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,525403339,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,536508637,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,536508700,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,538990621,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,530957212,0.66,2
Q2,April-17,04/27/2017,Thursday,subscription,487784347,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,489115813,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,495922810,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,501819424,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,503859142,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,508654753,0.33,1
Q2,April-17,04/25/2017,Tuesday,single&other,627262469,0.50,1
Q2,April-17,04/25/2017,Tuesday,single&other,627262298,0.50,1
Q2,April-17,04/27/2017,Thursday,subscription,533546932,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,535864489,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,538990615,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,538990801,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,485515516,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,538991962,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,538992079,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,542887717,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,542901595,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,549069607,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,576564988,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,577950496,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,579190501,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,586326818,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,588827786,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,599652176,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,603748586,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,605362244,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,609510152,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,614612723,0.33,1
Q2,April-17,04/27/2017,Thursday,single&other,594758111,28.50,1
Q2,April-17,04/28/2017,Fraiday,subscription,486107818,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,489115654,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,492514996,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,493134184,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,495922930,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,495923029,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,495923086,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,496159978,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,497764717,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,500116975,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,503859028,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,503859157,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,505699171,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,507372169,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,517372495,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,519000031,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,524458519,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,525270235,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,485515309,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,529765201,0.33,1
Q2,April-17,04/27/2017,Thursday,onDemand,483120823,2.48,1
Q2,April-17,04/25/2017,Tuesday,enhanced,525270253,16.99,1
Q2,April-17,04/27/2017,Thursday,subscription,508654867,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,510749350,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,511329520,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,523611547,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,525270187,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,525403339,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,526216906,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,530259571,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,530957158,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,485515309,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,531808951,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,532396561,0.33,1
Q2,April-17,04/27/2017,Thursday,subscription,532396600,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,538992079,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,542901517,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,489115621,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,572553571,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,572553892,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,599652176,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,601039673,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,607596854,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,607596863,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,607596866,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,612154304,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,612154364,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,616732901,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,617258570,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,618586574,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,618586649,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,628414694,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,628414718,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,628515119,0.33,1
Q2,April-17,04/26/2017,Wednesday,subscription,492514951,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,532396600,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,538943977,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,538990801,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,542887717,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,549069637,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,549069649,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,570671845,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,577950496,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,594757988,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,605371439,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,605371448,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,629675489,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,629675738,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,480328744,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,485515516,0.33,1
Q2,April-17,04/28/2017,Fraiday,subscription,525270316,0.33,1
Q2,April-17,04/28/2017,Fraiday,onDemand,534107677,2.48,1
Q2,April-17,04/29/2017,Saturday,subscription,604613492,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,605393549,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,610835603,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,616732901,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,524460733,0.33,1
Q2,April-17,04/28/2017,Fraiday,single&other,594756122,1.33,1
Q2,April-17,04/28/2017,Fraiday,single&other,629158706,0.67,1
Q2,April-17,04/30/2017,Sunday,onDemand,508655149,2.48,1
Q2,April-17,04/29/2017,Saturday,single&other,541710109,0.73,1
Q2,May-17,05/01/2017,Monday,onDemand,507371938,2.48,1
Q2,April-17,04/30/2017,Sunday,subscription,508654753,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,524461036,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,525270187,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,530259463,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,531808975,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,538992874,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,569936326,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,577446418,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,594829694,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,599586884,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,604613381,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,485515456,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,617258573,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,628515149,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,485515309,0.33,1
Q2,April-17,04/30/2017,Sunday,subscription,605371448,0.33,1
Q2,May-17,05/01/2017,Monday,enhanced,524458324,24.88,1
Q2,May-17,05/01/2017,Monday,enhanced,538990801,16.99,1
Q2,May-17,05/01/2017,Monday,subscription,594829373,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,485515309,0.66,2
Q2,May-17,05/01/2017,Monday,subscription,485515438,0.66,2
Q2,May-17,05/01/2017,Monday,subscription,525270400,0.66,2
Q2,May-17,05/01/2017,Monday,subscription,501819424,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,530260396,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,535074805,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,538990621,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,538992079,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,538992178,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,549069637,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,551878354,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,576564988,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,588828110,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,594756122,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,507990427,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,610835603,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,618958640,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,507990361,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,532396579,0.33,1
Q2,May-17,05/01/2017,Monday,subscription,496159978,0.33,1
Q2,May-17,05/02/2017,Tuesday,onDemand,483120823,2.70,1
Q2,May-17,05/02/2017,Tuesday,subscription,509204956,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,509926294,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,511329277,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,520205923,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,524458081,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,524458519,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,525270400,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,525403339,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,530259577,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,533553721,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,538990606,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,486712378,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,538992151,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,489115621,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,489115759,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,572415679,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,583521859,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,585082891,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,585082999,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,594246782,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,508655170,1.08,3
Q2,May-17,05/02/2017,Tuesday,subscription,542901589,1.08,3
Q2,May-17,05/02/2017,Tuesday,subscription,542901517,0.72,2
Q2,May-17,05/02/2017,Tuesday,subscription,538992022,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,493134382,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,495922810,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,496159978,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,496160029,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,496605694,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,496605724,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,498339892,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,501819484,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,501819526,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,503859157,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,505699012,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,507990361,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,507990490,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,507990925,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,508654753,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,485515309,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,594257987,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,594829694,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,599543708,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,599652191,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,600425027,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,603748436,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,603749711,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,605362151,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,605371439,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,606192311,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,629034797,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,629675621,0.36,1
Q2,May-17,05/02/2017,Tuesday,subscription,493134187,0.36,1
Q2,May-17,05/01/2017,Monday,single&other,479132731,0.63,1
Q2,April-17,04/29/2017,Saturday,subscription,508655170,0.66,2
Q2,April-17,04/29/2017,Saturday,subscription,489115759,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,493134382,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,497183407,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,497764717,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,497764735,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,504521209,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,505699171,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,507990421,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,485515309,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,509926300,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,511944880,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,485515438,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,530957212,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,534107476,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,538991932,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,538992241,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,542901457,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,542901517,0.33,1
Q2,April-17,04/29/2017,Saturday,subscription,590488334,0.33,1
Q2,May-17,05/03/2017,Wednesday,onDemand,609508688,2.70,1
Q2,May-17,05/03/2017,Wednesday,onDemand,530259571,2.70,1
Q2,May-17,05/03/2017,Wednesday,onDemand,534107677,2.70,1
Q2,May-17,05/03/2017,Wednesday,onDemand,597390542,2.70,1
Q2,May-17,05/03/2017,Wednesday,subscription,609508646,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,612154364,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,614708195,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,616732826,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,629158706,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,631975955,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,493134232,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,495922930,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,496605832,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,496605850,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,501819514,0.36,1
Q2,April-17,04/30/2017,Sunday,single&other,530259511,0.67,1
Q2,May-17,05/03/2017,Wednesday,subscription,485515309,0.72,2
Q2,May-17,05/03/2017,Wednesday,subscription,542901589,0.72,2
Q2,May-17,05/03/2017,Wednesday,subscription,508655170,0.72,2
Q2,May-17,05/03/2017,Wednesday,subscription,532396579,0.72,2
Q2,May-17,05/03/2017,Wednesday,subscription,538992985,0.72,2
Q2,May-17,05/03/2017,Wednesday,subscription,542887789,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,503859157,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,504521191,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,504521263,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,465449219,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,511329313,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,520205971,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,523611316,0.36,1
Q2,May-17,05/03/2017,Wednesday,subscription,525270187,0.36,1
